Image,Avg. Confidence,Response Time(s),CPU Consumption(%),Detection boxes
000000182340.jpg, 0.616313, 0.11815, 43.4, 4
000000150084.jpg, 0.000000, 0.11943, 41.8, 0
000000234482.jpg, 0.481374, 0.11680, 43.4, 6
000000430965.jpg, 0.704715, 0.11475, 44.9, 22
000000169484.jpg, 0.409299, 0.11242, 45.4, 8
000000240453.jpg, 0.715856, 0.11540, 43.4, 17
000000142965.jpg, 0.557739, 0.15852, 44.2, 30
000000410725.jpg, 0.875388, 0.10666, 43.1, 4
000000042232.jpg, 0.774104, 0.11799, 39.5, 7
000000580818.jpg, 0.580054, 0.12353, 44.1, 8
000000129543.jpg, 0.907540, 0.11983, 47.0, 1
000000339027.jpg, 0.663376, 0.12836, 38.1, 10
000000367333.jpg, 0.814586, 0.11441, 43.3, 3
000000255694.jpg, 0.767449, 0.11895, 39.0, 2
000000483607.jpg, 0.680223, 0.11220, 49.3, 19
000000368866.jpg, 0.803678, 0.12052, 43.9, 1
000000393671.jpg, 0.593982, 0.11914, 41.4, 3
000000364682.jpg, 0.520778, 0.12954, 39.0, 6
000000230757.jpg, 0.643998, 0.11673, 44.3, 2
000000499471.jpg, 0.725735, 0.13254, 42.2, 2
000000374356.jpg, 0.859692, 0.12162, 45.6, 2
000000430098.jpg, 0.849256, 0.12482, 42.7, 1
000000496011.jpg, 0.443855, 0.12351, 45.9, 13
000000052567.jpg, 0.523180, 0.15512, 43.8, 3
000000171802.jpg, 0.464485, 0.11796, 42.9, 8
000000493885.jpg, 0.448451, 0.12359, 42.3, 2
000000446275.jpg, 0.501093, 0.11906, 44.3, 27
000000410127.jpg, 0.561399, 0.12213, 41.6, 3
000000548811.jpg, 0.569654, 0.15999, 44.2, 14
000000064956.jpg, 0.853260, 0.12420, 39.4, 2
000000509382.jpg, 0.738332, 0.12752, 41.1, 8
000000047793.jpg, 0.486062, 0.09544, 39.3, 46
000000054963.jpg, 0.913605, 0.11837, 38.2, 1
000000041579.jpg, 0.312570, 0.11374, 46.6, 2
000000180551.jpg, 0.728253, 0.13124, 40.7, 8
000000224188.jpg, 0.351743, 0.12147, 44.8, 16
000000387879.jpg, 0.438521, 0.11704, 43.3, 3
000000004769.jpg, 0.462582, 0.11779, 44.1, 21
000000210977.jpg, 0.620569, 0.12363, 43.6, 6
000000183065.jpg, 0.490538, 0.12446, 41.5, 24
000000516064.jpg, 0.000000, 0.12377, 37.9, 0
000000349108.jpg, 0.631112, 0.11463, 41.3, 15
000000249642.jpg, 0.597421, 0.12453, 42.0, 1
000000385813.jpg, 0.821711, 0.11977, 42.4, 3
000000095977.jpg, 0.649244, 0.12406, 41.2, 6
000000081671.jpg, 0.738436, 0.12252, 45.5, 3
000000119797.jpg, 0.484028, 0.12318, 41.6, 13
000000441342.jpg, 0.643511, 0.12217, 43.3, 11
000000169112.jpg, 0.638093, 0.11661, 38.5, 1
000000563509.jpg, 0.748644, 0.10295, 45.5, 3
000000339482.jpg, 0.512518, 0.11939, 43.3, 4
000000186411.jpg, 0.639337, 0.14404, 44.6, 6
000000578538.jpg, 0.509759, 0.12932, 42.6, 5
000000179447.jpg, 0.549757, 0.11933, 48.8, 27
000000408598.jpg, 0.449073, 0.12439, 44.2, 7
000000559972.jpg, 0.866326, 0.12427, 42.2, 7
000000399745.jpg, 0.641567, 0.11790, 46.6, 2
000000387054.jpg, 0.000000, 0.12635, 38.8, 0
000000222023.jpg, 0.551252, 0.12061, 44.5, 17
000000525403.jpg, 0.881197, 0.10960, 42.8, 3
000000205405.jpg, 0.828175, 0.11821, 38.7, 4
000000060270.jpg, 0.289171, 0.13232, 47.5, 3
000000311738.jpg, 0.811110, 0.11361, 42.3, 6
000000579810.jpg, 0.676609, 0.11683, 40.7, 13
000000373489.jpg, 0.533559, 0.11829, 37.9, 3
000000209496.jpg, 0.612183, 0.11796, 40.4, 2
000000077589.jpg, 0.738267, 0.11875, 40.0, 2
000000531734.jpg, 0.689319, 0.12671, 41.3, 3
000000537219.jpg, 0.317966, 0.12587, 42.0, 4
000000246693.jpg, 0.885398, 0.11615, 43.3, 2
000000301699.jpg, 0.655209, 0.12144, 43.1, 3
000000042487.jpg, 0.756704, 0.11540, 41.5, 2
000000443559.jpg, 0.549827, 0.12132, 42.6, 3
000000273741.jpg, 0.565203, 0.11593, 40.7, 6
000000398964.jpg, 0.682574, 0.11996, 40.9, 3
000000142389.jpg, 0.704481, 0.11661, 40.9, 11
000000022927.jpg, 0.599675, 0.13495, 40.4, 4
000000361626.jpg, 0.778235, 0.12132, 41.7, 3
000000191644.jpg, 0.744550, 0.11776, 47.1, 2
000000485289.jpg, 0.555670, 0.12203, 42.7, 5
000000057043.jpg, 0.637949, 0.12161, 44.5, 2
000000415829.jpg, 0.627888, 0.13510, 37.6, 6
000000034977.jpg, 0.564828, 0.13023, 46.7, 19
000000523723.jpg, 0.508479, 0.11677, 35.5, 36
000000552255.jpg, 0.771139, 0.06969, 35.9, 4
000000178432.jpg, 0.505978, 0.11691, 42.3, 7
000000219660.jpg, 0.852214, 0.12281, 37.6, 1
000000416017.jpg, 0.859426, 0.16052, 44.5, 2
000000406573.jpg, 0.648015, 0.12144, 41.5, 1
000000448481.jpg, 0.578261, 0.11479, 45.1, 24
000000000171.jpg, 0.614871, 0.13523, 45.6, 4
000000356793.jpg, 0.655335, 0.12063, 45.9, 7
000000345945.jpg, 0.860041, 0.11355, 41.4, 2
000000426100.jpg, 0.831700, 0.12822, 42.6, 3
000000534232.jpg, 0.493635, 0.11427, 49.5, 4
000000437384.jpg, 0.582087, 0.12047, 44.0, 8
000000400438.jpg, 0.897657, 0.11578, 43.3, 1
000000574838.jpg, 0.903699, 0.12272, 44.0, 1
000000443158.jpg, 0.600855, 0.12659, 41.1, 22
000000192237.jpg, 0.590195, 0.11593, 45.2, 4
000000545519.jpg, 0.655942, 0.09812, 41.7, 17
000000280362.jpg, 0.735019, 0.11868, 46.8, 1
000000567682.jpg, 0.408002, 0.12106, 43.7, 9
000000390712.jpg, 0.628155, 0.11685, 40.6, 2
000000548210.jpg, 0.485237, 0.11735, 38.5, 11
000000098877.jpg, 0.814507, 0.12117, 43.0, 3
000000349262.jpg, 0.562366, 0.11917, 41.0, 9
000000222202.jpg, 0.915102, 0.12268, 42.0, 1
000000131724.jpg, 0.621328, 0.12296, 41.6, 3
000000015808.jpg, 0.648469, 0.11747, 44.7, 1
000000206788.jpg, 0.850923, 0.11750, 40.3, 1
000000398531.jpg, 0.524877, 0.11565, 43.1, 6
000000564054.jpg, 0.929188, 0.12292, 45.9, 1
000000466639.jpg, 0.848308, 0.12591, 41.2, 2
000000060869.jpg, 0.776687, 0.12493, 44.1, 5
000000373510.jpg, 0.584639, 0.12230, 42.7, 3
000000094130.jpg, 0.543113, 0.12222, 45.1, 3
000000058962.jpg, 0.357546, 0.15887, 43.4, 2
000000239727.jpg, 0.469733, 0.11605, 44.0, 6
000000096944.jpg, 0.756288, 0.12369, 42.4, 2
000000202325.jpg, 0.457585, 0.11527, 42.1, 17
000000485577.jpg, 0.899227, 0.12472, 40.5, 2
000000272887.jpg, 0.503248, 0.12089, 45.5, 4
000000579058.jpg, 0.646406, 0.11786, 38.1, 3
000000231814.jpg, 0.635388, 0.12278, 43.5, 12
000000412006.jpg, 0.618820, 0.12368, 43.9, 3
000000072719.jpg, 0.539052, 0.13410, 39.5, 9
000000115165.jpg, 0.591803, 0.12251, 46.0, 8
000000462724.jpg, 0.901414, 0.11959, 39.9, 1
000000572936.jpg, 0.615169, 0.12208, 42.9, 22
000000179596.jpg, 0.535383, 0.16052, 42.0, 4
000000073261.jpg, 0.716828, 0.11384, 42.2, 3
000000244661.jpg, 0.881395, 0.12376, 47.1, 4
000000024472.jpg, 0.521067, 0.11926, 43.8, 17
000000407153.jpg, 0.945760, 0.11946, 38.5, 1
000000302047.jpg, 0.513830, 0.12631, 43.3, 3
000000232818.jpg, 0.619750, 0.11545, 41.6, 11
000000097538.jpg, 0.628556, 0.11521, 41.8, 7
000000377524.jpg, 0.837087, 0.12025, 40.9, 1
000000116547.jpg, 0.698007, 0.11628, 43.2, 5
000000565439.jpg, 0.633594, 0.11941, 43.5, 21
000000335646.jpg, 0.656609, 0.12095, 45.2, 6
000000223991.jpg, 0.564961, 0.15858, 44.5, 23
000000074257.jpg, 0.695835, 0.10715, 42.9, 3
000000417719.jpg, 0.562290, 0.12343, 42.7, 23
000000409794.jpg, 0.907335, 0.11842, 40.0, 2
000000257702.jpg, 0.749912, 0.12176, 44.8, 3
000000370703.jpg, 0.475291, 0.12190, 36.3, 10
000000196819.jpg, 0.604187, 0.11892, 40.4, 2
000000460748.jpg, 0.528791, 0.12260, 43.3, 2
000000437925.jpg, 0.685086, 0.12192, 39.0, 4
000000499699.jpg, 0.641022, 0.12090, 41.7, 5
000000383836.jpg, 0.787261, 0.16008, 44.8, 2
000000187937.jpg, 0.641586, 0.11594, 45.9, 4
000000255836.jpg, 0.770095, 0.11963, 44.0, 10
000000143648.jpg, 0.507802, 0.11563, 47.1, 2
000000282086.jpg, 0.404276, 0.11623, 44.6, 13
000000320809.jpg, 0.718128, 0.12482, 43.6, 9
000000224143.jpg, 0.566555, 0.12460, 42.2, 9
000000321529.jpg, 0.744384, 0.12905, 43.7, 8
000000218626.jpg, 0.469478, 0.12592, 38.3, 6
000000243110.jpg, 0.510094, 0.12439, 41.9, 4
000000505298.jpg, 0.896187, 0.12309, 40.2, 3
000000318729.jpg, 0.730055, 0.13572, 41.2, 13
000000184782.jpg, 0.575975, 0.12385, 41.5, 14
000000214502.jpg, 0.649804, 0.11830, 40.5, 2
000000345817.jpg, 0.555000, 0.11923, 44.5, 9
000000147724.jpg, 0.633831, 0.12313, 44.5, 9
000000511788.jpg, 0.570454, 0.12651, 43.2, 24
000000336703.jpg, 0.581492, 0.11770, 43.3, 26
000000239939.jpg, 0.792616, 0.12548, 41.7, 26
000000431183.jpg, 0.698761, 0.12560, 44.4, 3
000000421642.jpg, 0.706441, 0.12295, 46.4, 16
000000100696.jpg, 0.696055, 0.12146, 41.6, 4
000000465543.jpg, 0.669436, 0.11720, 42.1, 10
000000089920.jpg, 0.487367, 0.11385, 39.8, 9
000000475700.jpg, 0.367397, 0.11975, 47.7, 24
000000271674.jpg, 0.824522, 0.11924, 44.5, 5
000000170894.jpg, 0.622936, 0.11338, 43.4, 3
000000374548.jpg, 0.617073, 0.12575, 40.3, 7
000000322087.jpg, 0.759548, 0.11585, 39.2, 1
000000253625.jpg, 0.903739, 0.12126, 42.1, 2
000000317099.jpg, 0.457747, 0.12193, 39.7, 10
000000487969.jpg, 0.662737, 0.11686, 39.9, 1
000000512473.jpg, 0.685075, 0.11549, 41.8, 10
000000216318.jpg, 0.843739, 0.12298, 40.3, 4
000000067701.jpg, 0.558801, 0.11566, 41.2, 5
000000193532.jpg, 0.921364, 0.12627, 39.0, 2
000000078568.jpg, 0.637635, 0.11669, 44.3, 11
000000081986.jpg, 0.813249, 0.11399, 40.2, 1
000000110941.jpg, 0.499139, 0.12255, 44.7, 7
000000446423.jpg, 0.695328, 0.13072, 43.4, 14
000000314550.jpg, 0.859975, 0.11463, 45.3, 2
000000321797.jpg, 0.461424, 0.15606, 46.0, 3
000000535155.jpg, 0.456302, 0.09990, 41.6, 8
000000057234.jpg, 0.875792, 0.12151, 43.4, 4
000000483124.jpg, 0.597234, 0.11412, 44.2, 13
000000372398.jpg, 0.475826, 0.12396, 42.5, 12
000000292186.jpg, 0.598848, 0.11338, 40.7, 12
000000513608.jpg, 0.695688, 0.11519, 42.6, 3
000000392465.jpg, 0.786238, 0.11793, 41.6, 2
000000370166.jpg, 0.848304, 0.11623, 44.0, 1
000000078366.jpg, 0.592227, 0.11760, 43.5, 3
000000221749.jpg, 0.753328, 0.11846, 44.5, 7
000000050893.jpg, 0.467221, 0.12366, 43.3, 5
000000531302.jpg, 0.437839, 0.10910, 38.9, 2
000000225647.jpg, 0.733158, 0.10268, 38.7, 12
000000390498.jpg, 0.794827, 0.12522, 44.3, 3
000000264008.jpg, 0.763365, 0.12566, 43.2, 1
000000026508.jpg, 0.345500, 0.11456, 42.6, 2
000000059349.jpg, 0.943162, 0.13300, 43.3, 2
000000228523.jpg, 0.433725, 0.12748, 46.0, 19
000000477551.jpg, 0.789139, 0.15847, 45.2, 3
000000239506.jpg, 0.624366, 0.12407, 41.6, 3
000000174232.jpg, 0.555712, 0.12275, 42.0, 12
000000410188.jpg, 0.794052, 0.12018, 47.9, 2
000000484590.jpg, 0.620111, 0.12393, 40.7, 14
000000090806.jpg, 0.565353, 0.12096, 39.7, 2
000000036683.jpg, 0.929245, 0.11674, 38.7, 2
000000453960.jpg, 0.631186, 0.10085, 44.2, 2
000000555505.jpg, 0.893203, 0.11515, 44.5, 4
000000373718.jpg, 0.750625, 0.12627, 43.2, 8
000000478315.jpg, 0.518148, 0.11896, 38.1, 6
000000119242.jpg, 0.661297, 0.12221, 47.6, 6
000000357778.jpg, 0.641225, 0.14803, 38.9, 13
000000340107.jpg, 0.726242, 0.12129, 46.0, 1
000000352265.jpg, 0.640689, 0.12605, 39.2, 3
000000120281.jpg, 0.929275, 0.13123, 45.7, 1
000000042005.jpg, 0.537052, 0.11544, 41.4, 11
000000372627.jpg, 0.679362, 0.10304, 42.8, 8
000000269698.jpg, 0.723324, 0.11766, 42.2, 2
000000299393.jpg, 0.463957, 0.10409, 41.3, 7
000000136340.jpg, 0.520781, 0.12305, 45.4, 19
000000201523.jpg, 0.510990, 0.12359, 41.5, 17
000000510935.jpg, 0.915430, 0.12382, 40.4, 2
000000072425.jpg, 0.696147, 0.12066, 38.1, 12
000000228587.jpg, 0.597927, 0.12361, 42.9, 19
000000229375.jpg, 0.694099, 0.13287, 44.4, 9
000000382249.jpg, 0.770123, 0.12140, 43.3, 3
000000027312.jpg, 0.896115, 0.15703, 47.0, 1
000000487133.jpg, 0.833841, 0.11982, 39.3, 4
000000053276.jpg, 0.639240, 0.12245, 44.5, 4
000000310394.jpg, 0.935019, 0.08797, 38.0, 2
000000191108.jpg, 0.588347, 0.11678, 46.4, 15
000000174155.jpg, 0.596360, 0.12182, 47.0, 1
000000080005.jpg, 0.674455, 0.11544, 40.8, 7
000000135404.jpg, 0.658596, 0.13213, 39.4, 6
000000179750.jpg, 0.789087, 0.12276, 39.9, 8
000000266449.jpg, 0.872978, 0.12385, 43.7, 1
000000518014.jpg, 0.480973, 0.11435, 45.6, 5
000000556981.jpg, 0.865692, 0.11581, 45.6, 1
000000299607.jpg, 0.642541, 0.09155, 35.4, 7
000000125122.jpg, 0.677514, 0.12328, 47.8, 7
000000387896.jpg, 0.570256, 0.12782, 42.5, 24
000000475557.jpg, 0.726022, 0.12096, 46.0, 9
000000020314.jpg, 0.941008, 0.12351, 44.3, 1
000000203367.jpg, 0.747839, 0.12100, 45.6, 11
000000267626.jpg, 0.776545, 0.12049, 43.4, 5
000000480736.jpg, 0.669517, 0.12095, 38.9, 6
000000255247.jpg, 0.620668, 0.12249, 46.6, 15
000000415622.jpg, 0.604709, 0.12057, 39.9, 2
000000543023.jpg, 0.724723, 0.11777, 42.2, 6
000000478151.jpg, 0.325348, 0.12326, 43.3, 2
000000296937.jpg, 0.672433, 0.12302, 45.2, 8
000000077343.jpg, 0.529807, 0.11399, 40.9, 12
000000137902.jpg, 0.950587, 0.11459, 43.9, 1
000000477554.jpg, 0.897411, 0.11261, 46.5, 2
000000042583.jpg, 0.523902, 0.12154, 45.8, 8
000000110789.jpg, 0.850739, 0.12409, 40.4, 1
000000105378.jpg, 0.529987, 0.11926, 41.7, 4
000000276769.jpg, 0.609825, 0.12550, 44.8, 13
000000456641.jpg, 0.000000, 0.12430, 42.2, 0
000000475126.jpg, 0.484485, 0.12398, 40.5, 11
000000472685.jpg, 0.883718, 0.11545, 45.4, 1
000000417353.jpg, 0.762875, 0.11767, 44.9, 8
000000454497.jpg, 0.881559, 0.12378, 47.4, 1
000000276463.jpg, 0.311376, 0.15850, 43.2, 2
000000480079.jpg, 0.353303, 0.11515, 43.1, 3
000000220327.jpg, 0.667613, 0.11644, 42.5, 9
000000580716.jpg, 0.835450, 0.11697, 42.4, 3
000000206813.jpg, 0.466726, 0.15686, 47.5, 22
000000186657.jpg, 0.858707, 0.11543, 44.3, 2
000000466765.jpg, 0.868448, 0.14388, 45.8, 4
000000375327.jpg, 0.903885, 0.11373, 46.8, 4
000000373925.jpg, 0.723088, 0.11698, 42.4, 4
000000422817.jpg, 0.765640, 0.15216, 39.6, 2
000000331792.jpg, 0.604872, 0.12199, 44.4, 3
000000098738.jpg, 0.779160, 0.12537, 38.8, 1
000000519780.jpg, 0.591728, 0.12344, 42.6, 4
000000368715.jpg, 0.849454, 0.12234, 43.7, 1
000000054760.jpg, 0.650211, 0.12068, 45.1, 3
000000363772.jpg, 0.404676, 0.11842, 44.8, 21
000000399520.jpg, 0.662522, 0.12438, 42.1, 6
000000303460.jpg, 0.575349, 0.12210, 41.2, 2
000000431728.jpg, 0.571012, 0.12158, 45.8, 8
000000544870.jpg, 0.566004, 0.11760, 42.6, 26
000000543670.jpg, 0.793734, 0.12024, 43.9, 2
000000188493.jpg, 0.539172, 0.10741, 37.1, 28
000000562311.jpg, 0.629931, 0.11863, 44.1, 21
000000103974.jpg, 0.685689, 0.11594, 45.7, 6
000000015030.jpg, 0.658066, 0.15827, 46.0, 11
000000461639.jpg, 0.425205, 0.11890, 37.2, 22
000000371242.jpg, 0.769318, 0.12019, 43.1, 4
000000056505.jpg, 0.679269, 0.11401, 49.0, 2
000000254423.jpg, 0.705902, 0.11535, 42.3, 5
000000008692.jpg, 0.560934, 0.11857, 43.8, 9
000000021018.jpg, 0.618587, 0.12265, 43.3, 5
000000385769.jpg, 0.600837, 0.11639, 42.2, 8
000000095270.jpg, 0.781239, 0.12194, 38.7, 1
000000081725.jpg, 0.498808, 0.12173, 46.5, 23
000000108324.jpg, 0.727101, 0.14509, 60.1, 6
000000017743.jpg, 0.617037, 0.12072, 49.3, 8
000000366983.jpg, 0.419684, 0.12449, 40.4, 14
000000524461.jpg, 0.589757, 0.11397, 46.4, 4
000000144387.jpg, 0.898185, 0.11879, 38.0, 1
000000485528.jpg, 0.560004, 0.11472, 43.1, 3
000000277497.jpg, 0.859436, 0.12514, 43.8, 2
000000185664.jpg, 0.621530, 0.12370, 49.0, 4
000000079063.jpg, 0.852423, 0.11415, 43.9, 3
000000327313.jpg, 0.588541, 0.12185, 42.8, 8
000000451176.jpg, 0.699285, 0.12616, 44.4, 16
000000461528.jpg, 0.636529, 0.13742, 44.0, 26
000000043906.jpg, 0.672117, 0.11468, 44.8, 2
000000131229.jpg, 0.643324, 0.11621, 43.2, 10
000000160543.jpg, 0.678878, 0.12281, 44.0, 10
000000187871.jpg, 0.593636, 0.12515, 43.6, 9
000000212711.jpg, 0.436216, 0.11797, 42.2, 6
000000124402.jpg, 0.942623, 0.12365, 42.5, 1
000000162575.jpg, 0.715004, 0.12932, 42.1, 6
000000290388.jpg, 0.478925, 0.12282, 42.0, 11
000000050249.jpg, 0.712663, 0.12313, 43.1, 22
000000297254.jpg, 0.625140, 0.11675, 45.5, 8
000000076552.jpg, 0.588272, 0.12161, 42.9, 8
000000574536.jpg, 0.541653, 0.12256, 44.7, 6
000000369088.jpg, 0.703898, 0.12375, 45.6, 3
000000092810.jpg, 0.928299, 0.11887, 40.1, 2
000000297813.jpg, 0.439420, 0.11534, 45.3, 10
000000521791.jpg, 0.671113, 0.11485, 42.1, 2
000000434942.jpg, 0.743098, 0.11854, 45.3, 2
000000243834.jpg, 0.600013, 0.08232, 41.1, 14
000000206163.jpg, 0.630588, 0.12611, 48.4, 13
000000087994.jpg, 0.742067, 0.12037, 47.0, 6
000000508742.jpg, 0.847029, 0.12250, 45.9, 1
000000150251.jpg, 0.818916, 0.11948, 43.5, 2
000000282845.jpg, 0.404296, 0.12215, 47.4, 10
000000293953.jpg, 0.621862, 0.11764, 40.9, 7
000000007323.jpg, 0.820492, 0.13143, 43.0, 1
000000080198.jpg, 0.702873, 0.12282, 42.7, 1
000000519267.jpg, 0.891359, 0.10908, 41.5, 2
000000173048.jpg, 0.605950, 0.11364, 42.8, 8
000000206649.jpg, 0.948912, 0.12379, 43.5, 1
000000061149.jpg, 0.461038, 0.12489, 40.4, 9
000000285346.jpg, 0.832514, 0.11613, 43.3, 6
000000125183.jpg, 0.771041, 0.11621, 43.6, 1
000000441107.jpg, 0.640188, 0.11877, 42.3, 6
000000147010.jpg, 0.611327, 0.11648, 43.1, 5
000000514134.jpg, 0.642604, 0.11786, 41.8, 5
000000456288.jpg, 0.625082, 0.16033, 43.0, 5
000000331969.jpg, 0.652043, 0.15827, 45.4, 7
000000108774.jpg, 0.629109, 0.11480, 42.5, 2
000000471074.jpg, 0.616302, 0.11795, 40.7, 10
000000570018.jpg, 0.912490, 0.16085, 43.1, 2
000000350011.jpg, 0.867799, 0.11531, 43.5, 2
000000512822.jpg, 0.562073, 0.11620, 44.9, 7
000000142379.jpg, 0.942302, 0.11394, 46.1, 1
000000477323.jpg, 0.734280, 0.11707, 41.1, 2
000000435285.jpg, 0.604154, 0.12801, 43.7, 5
000000090541.jpg, 0.609184, 0.10674, 42.0, 2
000000461927.jpg, 0.855987, 0.12024, 45.5, 6
000000039815.jpg, 0.327689, 0.16115, 47.7, 4
000000211577.jpg, 0.490636, 0.12309, 45.9, 6
000000300093.jpg, 0.627833, 0.11594, 46.2, 13
000000045825.jpg, 0.617660, 0.12199, 46.0, 17
000000492329.jpg, 0.520743, 0.13819, 42.4, 6
000000226279.jpg, 0.488312, 0.11924, 44.1, 6
000000485151.jpg, 0.748128, 0.11469, 42.2, 5
000000025361.jpg, 0.787788, 0.12146, 38.1, 8
000000452405.jpg, 0.888031, 0.12180, 45.6, 2
000000268945.jpg, 0.783304, 0.13753, 46.1, 3
000000395532.jpg, 0.574398, 0.11604, 45.4, 7
000000177307.jpg, 0.921164, 0.11411, 40.1, 2
000000182008.jpg, 0.697795, 0.11767, 42.2, 5
000000002087.jpg, 0.759260, 0.11442, 46.1, 1
000000024526.jpg, 0.649739, 0.11552, 44.9, 9
000000159917.jpg, 0.657629, 0.11822, 41.5, 4
000000253980.jpg, 0.601762, 0.12409, 41.1, 2
000000171191.jpg, 0.778619, 0.12375, 45.7, 7
000000386682.jpg, 0.649479, 0.12537, 42.2, 4
000000262257.jpg, 0.695341, 0.12998, 38.4, 26
000000369783.jpg, 0.930664, 0.11618, 39.5, 1
000000016924.jpg, 0.720231, 0.12504, 42.3, 8
000000264173.jpg, 0.646402, 0.11604, 44.0, 10
000000465287.jpg, 0.875700, 0.12212, 41.7, 2
000000070625.jpg, 0.676945, 0.12375, 44.8, 5
000000397669.jpg, 0.879664, 0.11073, 39.8, 1
000000330290.jpg, 0.779700, 0.14439, 42.9, 4
000000097959.jpg, 0.714689, 0.11488, 39.5, 5
000000358418.jpg, 0.931038, 0.11408, 41.8, 1
000000228067.jpg, 0.390023, 0.12540, 42.3, 4
000000375072.jpg, 0.625318, 0.12204, 47.1, 2
000000355914.jpg, 0.730313, 0.11440, 44.2, 3
000000580531.jpg, 0.931757, 0.13404, 43.9, 2
000000173419.jpg, 0.670194, 0.11707, 42.9, 2
000000293093.jpg, 0.957746, 0.12662, 40.4, 1
000000276126.jpg, 0.765013, 0.11772, 45.6, 6
000000443030.jpg, 0.831303, 0.11790, 39.0, 2
000000515033.jpg, 0.567228, 0.12977, 42.2, 5
000000436563.jpg, 0.568528, 0.12397, 43.7, 3
000000397340.jpg, 0.380698, 0.10409, 44.6, 15
000000033961.jpg, 0.749867, 0.12657, 41.9, 6
000000083991.jpg, 0.556835, 0.11914, 42.0, 3
000000426927.jpg, 0.576218, 0.11604, 41.4, 6
000000240266.jpg, 0.609168, 0.12211, 44.3, 7
000000457634.jpg, 0.575395, 0.11880, 38.1, 13
000000045081.jpg, 0.673633, 0.15667, 46.0, 2
000000030782.jpg, 0.515115, 0.12183, 42.7, 2
000000227707.jpg, 0.868085, 0.11558, 44.1, 2
000000225908.jpg, 0.832224, 0.12183, 42.9, 1
000000505458.jpg, 0.468865, 0.11415, 44.2, 29
000000212883.jpg, 0.925973, 0.10566, 35.3, 2
000000538622.jpg, 0.539978, 0.12357, 45.2, 5
000000072341.jpg, 0.536944, 0.12426, 48.9, 2
000000223750.jpg, 0.851751, 0.16169, 46.6, 2
000000052910.jpg, 0.641868, 0.12368, 45.0, 6
000000521061.jpg, 0.432064, 0.12000, 48.7, 4
000000060366.jpg, 0.618494, 0.12128, 37.3, 3
000000335614.jpg, 0.583492, 0.12327, 45.3, 8
000000221327.jpg, 0.868499, 0.10016, 44.1, 1
000000236466.jpg, 0.573081, 0.12331, 46.9, 8
000000067081.jpg, 0.729352, 0.11382, 41.1, 2
000000512153.jpg, 0.505984, 0.11630, 42.9, 11
000000460047.jpg, 0.607293, 0.10932, 42.0, 18
000000138769.jpg, 0.713917, 0.11865, 41.4, 8
000000448248.jpg, 0.847222, 0.11628, 39.6, 1
000000432006.jpg, 0.604204, 0.12623, 40.6, 6
000000497111.jpg, 0.511821, 0.12039, 40.8, 2
000000195417.jpg, 0.317126, 0.11280, 45.7, 1
000000184253.jpg, 0.449823, 0.11724, 43.1, 3
000000394986.jpg, 0.584633, 0.11481, 46.1, 10
000000111074.jpg, 0.528495, 0.12003, 43.1, 13
000000404976.jpg, 0.464848, 0.11776, 44.5, 5
000000396938.jpg, 0.621943, 0.12448, 45.7, 10
000000169037.jpg, 0.321045, 0.10900, 39.9, 1
000000220315.jpg, 0.619650, 0.12359, 40.0, 17
000000193618.jpg, 0.882826, 0.11331, 44.7, 1
000000440841.jpg, 0.660221, 0.12225, 45.6, 6
000000443734.jpg, 0.626884, 0.11794, 40.6, 3
000000400334.jpg, 0.820688, 0.11731, 38.0, 3
000000220513.jpg, 0.933351, 0.12019, 46.9, 1
000000215340.jpg, 0.634225, 0.11638, 42.3, 5
000000390415.jpg, 0.598167, 0.12291, 44.7, 15
000000107750.jpg, 0.845204, 0.12450, 43.2, 1
000000373183.jpg, 0.803347, 0.14618, 40.9, 1
000000447599.jpg, 0.920913, 0.12220, 48.0, 1
000000469176.jpg, 0.518370, 0.11293, 41.4, 1
000000397297.jpg, 0.853103, 0.08550, 38.3, 2
000000545098.jpg, 0.500435, 0.11762, 46.2, 3
000000144825.jpg, 0.542245, 0.13848, 45.2, 6
000000182946.jpg, 0.758036, 0.12422, 42.1, 2
000000358148.jpg, 0.555885, 0.10127, 42.0, 20
000000536691.jpg, 0.726123, 0.11531, 43.7, 4
000000038717.jpg, 0.900271, 0.11618, 45.8, 4
000000235704.jpg, 0.532547, 0.12136, 43.7, 11
000000401271.jpg, 0.692051, 0.12256, 46.8, 5
000000271670.jpg, 0.567236, 0.11451, 48.4, 9
000000398291.jpg, 0.553086, 0.10533, 37.1, 3
000000201802.jpg, 0.591688, 0.10026, 46.4, 3
000000376975.jpg, 0.765865, 0.12009, 44.7, 4
000000478218.jpg, 0.922635, 0.11458, 44.1, 1
000000284968.jpg, 0.625416, 0.11686, 41.0, 5
000000096584.jpg, 0.911455, 0.11639, 37.1, 1
000000505137.jpg, 0.522052, 0.15754, 42.4, 1
000000344748.jpg, 0.749189, 0.11630, 40.1, 7
000000527609.jpg, 0.595072, 0.11750, 43.8, 10
000000354154.jpg, 0.549134, 0.11687, 42.8, 25
000000182694.jpg, 0.831825, 0.11526, 40.4, 2
000000195242.jpg, 0.501825, 0.11438, 47.9, 9
000000207079.jpg, 0.462073, 0.12372, 44.4, 7
000000260521.jpg, 0.628771, 0.11692, 43.1, 13
000000173336.jpg, 0.898126, 0.12287, 43.7, 1
000000324374.jpg, 0.904012, 0.11896, 41.7, 3
