Image,Avg. Confidence,Response Time(s),CPU Consumption(%),Detection boxes,SKMeans_Cluster
000000035641.jpg,0.783458,0.02993,41.5,2,0
000000451451.jpg,0.586559,0.03556,38.1,9,1
000000366486.jpg,0.771091,0.02855,26.8,2,0
000000385608.jpg,0.880882,0.03044,42.1,1,0
000000368147.jpg,0.397353,0.03513,23.1,2,1
000000386921.jpg,0.669659,0.03202,40.7,4,0
000000103116.jpg,0.358756,0.03334,31.5,2,0
000000500078.jpg,0.528688,0.03151,22.2,3,0
000000023081.jpg,0.346165,0.03041,40.0,2,0
000000563800.jpg,0.491038,0.02984,23.8,2,0
000000434474.jpg,0.736571,0.03312,27.5,1,0
000000172906.jpg,0.616111,0.03344,40.3,3,0
000000332672.jpg,0.875698,0.03225,28.6,1,0
000000283895.jpg,0.657861,0.03081,21.4,2,0
000000216975.jpg,0.584148,0.03069,29.8,4,0
000000195490.jpg,0.477339,0.03213,42.9,4,0
000000154744.jpg,0.59792,0.03074,30.6,7,0
000000440178.jpg,0.530801,0.03159,29.4,12,0
000000396985.jpg,0.377876,0.032,27.1,8,0
000000089688.jpg,0.515787,0.0329,35.7,2,0
000000574278.jpg,0.608497,0.02939,32.6,13,0
000000537809.jpg,0.661229,0.02969,19.0,4,0
000000009139.jpg,0.374526,0.02836,37.5,2,0
000000265024.jpg,0.464477,0.03235,22.2,4,0
000000404567.jpg,0.466352,0.04144,36.2,12,1
000000392771.jpg,0.681809,0.03341,41.0,11,0
000000006377.jpg,0.668214,0.03035,32.7,3,0
000000577714.jpg,0.280915,0.02999,40.4,1,0
000000443193.jpg,0.901028,0.0314,30.6,1,0
000000091308.jpg,0.585618,0.03673,28.1,1,1
000000233228.jpg,0.564002,0.03011,42.9,1,0
000000347942.jpg,0.634147,0.03135,34.6,2,0
000000244826.jpg,0.738022,0.03038,42.4,5,0
000000545017.jpg,0.510001,0.0312,37.0,8,0
000000057734.jpg,0.600538,0.02789,29.5,5,0
000000334181.jpg,0.617572,0.02926,28.9,3,0
000000304650.jpg,0.614184,0.02999,30.4,13,0
000000517317.jpg,0.777027,0.03162,27.7,6,0
000000290680.jpg,0.589391,0.02842,25.0,3,0
000000105098.jpg,0.416494,0.02985,34.7,2,0
000000393894.jpg,0.729589,0.03144,24.4,2,0
000000460488.jpg,0.677539,0.03459,28.3,3,1
000000431327.jpg,0.706277,0.02442,36.4,11,0
000000350004.jpg,0.39809,0.02589,37.2,5,0
000000490584.jpg,0.731887,0.02993,35.3,1,0
000000306038.jpg,0.599004,0.02904,28.6,3,0
000000470560.jpg,0.786424,0.03037,43.1,1,0
000000269818.jpg,0.623336,0.03611,38.5,3,1
000000418467.jpg,0.64529,0.03126,31.2,10,0
000000073268.jpg,0.668296,0.03171,30.0,3,0
000000453506.jpg,0.48897,0.03282,30.2,16,0
000000066201.jpg,0.68321,0.03134,34.6,2,0
000000098817.jpg,0.744594,0.02726,36.4,3,0
000000117451.jpg,0.709449,0.0327,36.2,3,0
000000158472.jpg,0.488798,0.0298,38.5,16,0
000000407827.jpg,0.476696,0.03147,15.0,5,0
000000298681.jpg,0.335953,0.03158,42.6,1,0
000000554108.jpg,0.821449,0.03357,20.4,1,0
000000473485.jpg,0.346568,0.03001,33.3,1,0
000000148106.jpg,0.623596,0.03634,32.8,4,1
000000335209.jpg,0.733962,0.03248,33.3,9,0
000000216424.jpg,0.622877,0.03114,35.2,7,0
000000186307.jpg,0.282287,0.0347,41.5,1,1
000000576103.jpg,0.667799,0.03242,33.3,6,0
000000475251.jpg,0.434022,0.02951,30.4,18,0
000000097035.jpg,0.266344,0.02968,26.2,1,0
000000268705.jpg,0.474384,0.03134,34.6,2,0
000000143424.jpg,0.501054,0.02994,28.9,1,0
000000201667.jpg,0.406785,0.03099,34.7,5,0
000000321626.jpg,0.717181,0.03089,32.7,2,0
000000330543.jpg,0.608148,0.03561,20.8,4,1
000000376742.jpg,0.821087,0.03018,33.3,1,0
000000451254.jpg,0.878049,0.0318,32.0,4,0
000000400137.jpg,0.540683,0.02749,20.5,11,0
000000074994.jpg,0.414547,0.0322,28.6,24,0
000000034059.jpg,0.735236,0.04123,38.9,5,1
000000178203.jpg,0.448518,0.02805,31.1,7,0
000000485223.jpg,0.384532,0.03227,28.0,15,0
000000260624.jpg,0.557275,0.04603,35.4,4,1
000000523631.jpg,0.480657,0.03198,40.4,2,0
000000439076.jpg,0.329118,0.02989,34.7,2,0
000000392926.jpg,0.881037,0.03289,33.3,4,0
000000404423.jpg,0.471701,0.03035,37.7,3,0
000000273690.jpg,0.515012,0.03122,28.0,8,0
000000487172.jpg,0.308381,0.0326,29.4,1,0
000000536538.jpg,0.897667,0.03185,23.4,3,0
000000127977.jpg,0.415004,0.03593,29.8,8,1
000000250006.jpg,0.343677,0.03131,28.3,2,0
000000024211.jpg,0.714512,0.03167,32.0,2,0
000000109985.jpg,0.325281,0.03119,38.9,3,0
000000430488.jpg,0.488273,0.03365,30.0,1,0
000000300884.jpg,0.43099,0.02969,33.3,8,0
000000248977.jpg,0.776035,0.02906,35.4,3,0
000000196862.jpg,0.557885,0.03006,34.0,3,0
000000250465.jpg,0.631505,0.03445,34.5,2,0
000000305396.jpg,0.502477,0.03143,24.4,4,0
000000581742.jpg,0.599748,0.03073,36.5,6,0
000000242230.jpg,0.649331,0.03039,34.7,3,0
000000056101.jpg,0.408037,0.02968,31.9,2,0
000000433798.jpg,0.898073,0.03099,38.9,1,0
000000302326.jpg,0.795353,0.03381,32.7,2,0
000000124564.jpg,0.524842,0.03332,33.9,9,0
000000507971.jpg,0.833537,0.033,28.0,2,0
000000156791.jpg,0.551478,0.0341,27.3,15,0
000000228387.jpg,0.548636,0.03542,30.4,10,1
000000335331.jpg,0.409253,0.02932,34.0,2,0
000000149730.jpg,0.831646,0.03393,30.8,3,0
000000218525.jpg,0.455342,0.03509,37.1,9,1
000000541329.jpg,0.364266,0.03235,25.5,1,0
000000034323.jpg,0.553934,0.03247,23.4,2,0
000000037064.jpg,0.814589,0.03184,12.2,2,0
000000465899.jpg,0.492597,0.03189,35.8,1,0
000000322986.jpg,0.844601,0.03242,35.2,2,0
000000224082.jpg,0.633577,0.03112,30.6,7,0
000000019217.jpg,0.696714,0.03086,30.6,3,0
000000405337.jpg,0.528306,0.03029,41.1,1,0
000000198924.jpg,0.4339,0.03338,33.9,2,0
000000534595.jpg,0.422379,0.03168,27.7,2,0
000000377031.jpg,0.59116,0.0337,16.3,9,0
000000153769.jpg,0.623422,0.03335,41.0,5,0
000000482213.jpg,0.637301,0.03157,34.6,1,0
000000120931.jpg,0.720852,0.04109,31.8,1,1
000000408690.jpg,0.402101,0.03158,35.2,5,0
000000446596.jpg,0.71431,0.03237,30.8,6,0
000000544357.jpg,0.488492,0.04387,26.2,15,1
000000007388.jpg,0.486114,0.03209,29.2,1,0
000000258466.jpg,0.432267,0.02875,36.7,1,0
000000307678.jpg,0.348557,0.03233,34.5,7,0
000000341936.jpg,0.841339,0.03078,42.1,2,0
000000442671.jpg,0.596683,0.03247,37.5,3,0
000000254120.jpg,0.689509,0.03354,28.8,2,0
000000417165.jpg,0.37673,0.02786,44.2,2,0
000000042761.jpg,0.38764,0.02795,44.0,2,0
000000318695.jpg,0.66964,0.03432,29.6,6,0
000000180928.jpg,0.399506,0.03045,27.7,4,0
000000326670.jpg,0.640807,0.03118,37.0,6,0
000000180394.jpg,0.390543,0.03352,21.3,4,0
000000537886.jpg,0.503197,0.03025,31.9,3,0
000000341082.jpg,0.538443,0.03399,24.5,7,0
000000300651.jpg,0.453359,0.02958,32.6,12,0
000000292393.jpg,0.687483,0.03346,29.4,2,0
000000432585.jpg,0.850439,0.03461,23.5,1,1
000000513465.jpg,0.504096,0.03347,39.3,2,0
000000346247.jpg,0.609694,0.03012,38.5,2,0
000000581095.jpg,0.505734,0.03428,20.8,20,0
000000209650.jpg,0.727121,0.03133,28.6,2,0
000000335422.jpg,0.454401,0.04057,36.2,4,1
000000401104.jpg,0.556956,0.03021,26.7,7,0
000000428879.jpg,0.71387,0.0337,29.6,5,0
000000574209.jpg,0.495915,0.02886,37.5,19,0
000000077051.jpg,0.768007,0.03514,35.0,2,1
000000517709.jpg,0.453629,0.03659,31.1,1,1
000000133884.jpg,0.74732,0.03056,28.6,7,0
000000204367.jpg,0.796933,0.03219,32.7,7,0
000000565973.jpg,0.533646,0.03004,28.3,4,0
000000097485.jpg,0.458953,0.0324,26.5,3,0
000000010364.jpg,0.639648,0.03569,20.0,2,1
000000568320.jpg,0.567374,0.03434,19.1,8,0
000000201088.jpg,0.529816,0.0323,28.0,9,0
000000061871.jpg,0.647825,0.02969,27.3,16,0
000000078893.jpg,0.623515,0.02886,30.2,7,0
000000317269.jpg,0.87481,0.03113,34.0,3,0
000000229162.jpg,0.535528,0.03261,36.8,9,0
000000469101.jpg,0.254743,0.0356,27.3,2,1
000000346506.jpg,0.848139,0.02986,29.8,1,0
000000022992.jpg,0.82229,0.0286,40.4,1,0
000000391019.jpg,0.756374,0.02895,38.0,4,0
000000503783.jpg,0.553898,0.0296,34.0,17,0
000000098120.jpg,0.285969,0.02856,28.6,1,0
000000243121.jpg,0.675126,0.03009,29.2,4,0
000000101259.jpg,0.497643,0.03544,24.5,4,1
000000258796.jpg,0.554715,0.0319,12.5,11,0
000000480577.jpg,0.513523,0.03083,32.7,23,0
000000304358.jpg,0.589254,0.03109,30.6,3,0
000000179955.jpg,0.504258,0.03225,23.9,3,0
000000409167.jpg,0.909599,0.03461,37.7,1,1
000000353038.jpg,0.525038,0.03174,38.2,6,0
000000454518.jpg,0.296891,0.02962,36.0,9,0
000000084180.jpg,0.816552,0.03064,40.0,2,0
000000449785.jpg,0.515783,0.03418,33.3,12,0
000000452469.jpg,0.255773,0.03297,30.2,1,0
000000079468.jpg,0.555855,0.02677,23.1,24,0
000000302746.jpg,0.466624,0.03225,34.0,16,0
000000294583.jpg,0.502918,0.02653,30.0,9,0
000000486813.jpg,0.572908,0.03232,35.2,16,0
000000226566.jpg,0.855868,0.03236,32.1,3,0
000000488569.jpg,0.596276,0.03348,40.0,15,0
000000190425.jpg,0.290839,0.03103,26.1,1,0
000000308835.jpg,0.340726,0.03143,35.2,7,0
000000299424.jpg,0.450442,0.03177,34.6,5,0
000000345765.jpg,0.820311,0.0331,31.5,1,0
000000091491.jpg,0.592834,0.03508,21.6,4,1
000000367566.jpg,0.804777,0.03143,35.3,2,0
000000571739.jpg,0.515875,0.03241,34.5,7,0
000000494226.jpg,0.551878,0.03134,27.7,4,0
000000210358.jpg,0.425811,0.02897,32.6,1,0
000000428672.jpg,0.549922,0.03207,22.2,11,0
000000383248.jpg,0.512564,0.02923,23.8,4,0
000000424552.jpg,0.561542,0.02875,41.2,3,0
000000321018.jpg,0.747321,0.04346,22.2,10,1
000000494100.jpg,0.0,0.04234,35.2,0,1
000000244821.jpg,0.577165,0.03292,35.1,1,0
000000182590.jpg,0.774744,0.03115,29.8,1,0
000000465194.jpg,0.752808,0.03047,26.7,2,0
000000200935.jpg,0.524244,0.03263,28.0,7,0
000000095884.jpg,0.411261,0.03199,39.7,17,0
000000516887.jpg,0.626079,0.03083,32.7,9,0
000000409729.jpg,0.499017,0.02849,27.9,8,0
000000537850.jpg,0.548551,0.03327,30.8,4,0
000000458425.jpg,0.570201,0.02797,34.8,12,0
000000109780.jpg,0.47483,0.03045,34.0,15,0
000000220144.jpg,0.77386,0.0316,26.1,2,0
000000133267.jpg,0.838287,0.02954,38.5,1,0
000000219938.jpg,0.654903,0.02955,24.4,3,0
000000008898.jpg,0.682986,0.03046,41.1,4,0
000000098650.jpg,0.699498,0.03362,29.6,3,0
000000273627.jpg,0.511314,0.03076,28.3,2,0
000000057263.jpg,0.688349,0.03492,29.1,7,1
000000479549.jpg,0.268281,0.03044,32.7,2,0
000000508169.jpg,0.448617,0.03029,35.3,6,0
000000321083.jpg,0.5331,0.03053,32.7,3,0
000000441326.jpg,0.580097,0.03161,33.3,1,0
000000549060.jpg,0.632956,0.0328,22.2,5,0
000000363330.jpg,0.297954,0.03638,30.2,1,1
000000056835.jpg,0.253216,0.02942,20.0,1,0
000000160417.jpg,0.540621,0.03287,28.3,3,0
000000096688.jpg,0.532419,0.03369,19.6,6,0
000000365065.jpg,0.576662,0.03041,30.6,5,0
000000385440.jpg,0.659571,0.0348,30.4,3,1
000000463863.jpg,0.294486,0.03095,29.2,2,0
000000101320.jpg,0.376112,0.03412,27.5,13,0
000000464463.jpg,0.500131,0.03214,21.7,4,0
000000213956.jpg,0.0,0.02696,30.6,0,0
000000002418.jpg,0.482644,0.03042,30.4,7,0
000000503259.jpg,0.448425,0.03349,36.8,7,0
000000029979.jpg,0.704318,0.03131,40.0,2,0
000000454374.jpg,0.661512,0.03245,33.3,3,0
000000191124.jpg,0.535733,0.03435,26.9,8,0
000000141222.jpg,0.308761,0.03909,30.0,3,1
000000156629.jpg,0.57829,0.03537,33.9,6,1
000000569463.jpg,0.534261,0.03601,22.6,7,1
000000316475.jpg,0.590851,0.03229,30.8,6,0
000000174414.jpg,0.420172,0.02874,32.6,2,0
000000291766.jpg,0.610254,0.03211,35.2,2,0
000000432266.jpg,0.400607,0.03407,35.1,13,0
000000511397.jpg,0.870818,0.02979,30.4,2,0
000000052105.jpg,0.627706,0.03061,28.3,4,0
000000494337.jpg,0.528614,0.03099,29.8,2,0
000000266559.jpg,0.583361,0.0303,32.7,2,0
000000578754.jpg,0.814325,0.03034,29.8,3,0
000000531927.jpg,0.891285,0.02825,40.8,2,0
000000158995.jpg,0.7612,0.03142,40.7,3,0
000000393855.jpg,0.492925,0.03285,26.0,9,0
000000000647.jpg,0.826646,0.02944,29.5,1,0
000000063470.jpg,0.498909,0.03162,34.0,16,0
000000260897.jpg,0.49272,0.0333,32.7,1,0
000000400951.jpg,0.436192,0.03049,38.9,4,0
000000012149.jpg,0.410702,0.02924,38.0,3,0
000000537593.jpg,0.875174,0.03295,39.3,1,0
000000556710.jpg,0.453419,0.0312,22.7,12,0
000000007561.jpg,0.436895,0.03285,31.4,3,0
000000171618.jpg,0.748628,0.03337,30.2,6,0
000000246954.jpg,0.727433,0.03367,30.9,3,0
000000106948.jpg,0.554673,0.03192,37.0,4,0
000000535683.jpg,0.513637,0.03182,30.0,4,0
000000049575.jpg,0.440369,0.03095,34.6,2,0
000000441239.jpg,0.4803,0.03122,31.3,2,0
000000200186.jpg,0.480421,0.03116,38.2,5,0
000000579377.jpg,0.581737,0.03589,33.9,9,1
000000278312.jpg,0.548424,0.03431,29.1,4,0
000000278693.jpg,0.57701,0.02824,21.6,2,0
000000503260.jpg,0.459874,0.02949,33.3,8,0
000000446749.jpg,0.348105,0.02922,35.4,4,0
000000484967.jpg,0.424334,0.03356,26.0,7,0
000000458865.jpg,0.638707,0.02956,33.3,2,0
000000319516.jpg,0.409838,0.0315,40.7,30,0
000000255202.jpg,0.432966,0.03187,36.8,7,0
000000083901.jpg,0.633769,0.0296,33.3,6,0
000000137837.jpg,0.555772,0.03278,33.3,2,0
000000189624.jpg,0.490045,0.02897,20.0,3,0
000000193639.jpg,0.66057,0.03218,37.5,2,0
000000026332.jpg,0.647608,0.0301,30.4,3,0
000000566073.jpg,0.322086,0.03055,38.9,1,0
000000229432.jpg,0.690698,0.03333,33.9,8,0
000000003024.jpg,0.535834,0.03375,21.3,5,0
000000523131.jpg,0.662806,0.02979,35.4,6,0
000000022127.jpg,0.360002,0.03246,32.7,2,0
000000448916.jpg,0.607415,0.03294,33.3,8,0
000000400997.jpg,0.555539,0.04151,32.8,11,1
000000515016.jpg,0.365984,0.03339,21.7,1,0
000000539435.jpg,0.302199,0.03095,26.1,2,0
000000455032.jpg,0.405938,0.0373,33.9,12,1
000000480981.jpg,0.381607,0.03045,28.9,11,0
000000420191.jpg,0.648845,0.03237,37.9,11,0
000000503425.jpg,0.732313,0.0326,28.0,10,0
000000199556.jpg,0.864065,0.02876,30.2,2,0
000000133177.jpg,0.671822,0.03014,28.9,3,0
000000467569.jpg,0.338965,0.03004,35.3,2,0
000000544839.jpg,0.410356,0.03202,29.2,11,0
000000391534.jpg,0.482648,0.03349,34.5,1,0
000000365978.jpg,0.592973,0.03332,32.7,4,0
000000298871.jpg,0.520014,0.03082,34.0,3,0
000000105314.jpg,0.446847,0.02946,28.6,3,0
000000297743.jpg,0.494828,0.04013,37.7,4,1
000000043208.jpg,0.747966,0.03346,33.9,2,0
000000032131.jpg,0.76659,0.0324,29.4,3,0
000000433470.jpg,0.603219,0.03023,30.4,5,0
000000405673.jpg,0.67935,0.03395,30.9,7,0
000000123449.jpg,0.524478,0.0269,23.7,7,0
000000059073.jpg,0.88319,0.02939,36.0,1,0
000000553348.jpg,0.830163,0.0323,32.1,1,0
000000526056.jpg,0.738616,0.03079,36.0,4,0
000000145437.jpg,0.564781,0.03154,27.7,5,0
000000283703.jpg,0.367788,0.03198,33.3,4,0
000000451964.jpg,0.296577,0.03506,37.1,2,1
000000269281.jpg,0.413663,0.02996,30.4,2,0
000000369196.jpg,0.370708,0.02618,27.5,1,0
000000172290.jpg,0.324957,0.03179,36.8,2,0
000000405081.jpg,0.483136,0.03048,25.6,8,0
000000275071.jpg,0.367525,0.03228,32.7,3,0
000000350319.jpg,0.410837,0.03215,27.1,8,0
000000401730.jpg,0.564297,0.02913,26.2,6,0
000000460679.jpg,0.475094,0.03618,24.5,3,1
000000171230.jpg,0.404654,0.03338,30.2,3,0
000000187958.jpg,0.776799,0.03288,36.8,1,0
000000139414.jpg,0.45688,0.03784,30.0,3,1
000000044249.jpg,0.496346,0.03347,24.5,5,0
000000204516.jpg,0.61867,0.02713,17.6,12,0
000000466778.jpg,0.54141,0.03297,26.5,4,0
000000426590.jpg,0.338195,0.03417,29.1,3,0
000000195407.jpg,0.541271,0.02937,24.4,11,0
000000469656.jpg,0.383222,0.03117,28.3,3,0
000000156390.jpg,0.674248,0.03001,35.3,11,0
000000062602.jpg,0.386037,0.0328,26.0,3,0
000000468686.jpg,0.592887,0.02997,28.9,1,0
000000488527.jpg,0.719483,0.03023,20.9,1,0
000000213900.jpg,0.683229,0.03277,30.8,7,0
000000401186.jpg,0.423158,0.03554,30.4,2,1
000000523798.jpg,0.726125,0.03377,28.8,12,0
000000248877.jpg,0.398735,0.03827,26.8,2,1
000000381039.jpg,0.689485,0.02906,29.5,2,0
000000404436.jpg,0.467065,0.02804,31.0,3,0
000000245136.jpg,0.772184,0.03386,37.7,1,0
000000566643.jpg,0.622712,0.04266,21.7,12,1
000000212731.jpg,0.340755,0.03167,29.8,15,0
000000021277.jpg,0.779334,0.03389,27.8,3,0
000000215418.jpg,0.936235,0.02877,39.2,1,0
000000005741.jpg,0.433458,0.03116,20.9,33,0
000000063526.jpg,0.497394,0.03176,30.0,2,0
000000094897.jpg,0.413645,0.03158,25.5,4,0
000000546032.jpg,0.422055,0.03061,32.0,3,0
000000190171.jpg,0.571301,0.03198,35.8,16,0
000000380857.jpg,0.87455,0.03132,34.0,2,0
000000006238.jpg,0.431236,0.03431,32.1,4,0
000000568173.jpg,0.912129,0.0344,20.8,1,0
000000329651.jpg,0.594969,0.02998,26.1,8,0
000000456622.jpg,0.61676,0.03678,26.3,4,1
000000171956.jpg,0.539864,0.0296,30.4,3,0
000000107310.jpg,0.505366,0.0313,30.6,2,0
000000571373.jpg,0.679051,0.03423,29.1,4,0
000000549333.jpg,0.663555,0.0389,20.7,2,1
000000553939.jpg,0.609903,0.02984,33.3,1,0
000000263671.jpg,0.803848,0.02959,35.4,1,0
000000032306.jpg,0.874898,0.03075,19.5,2,0
000000251658.jpg,0.791372,0.03009,23.3,1,0
000000528733.jpg,0.406769,0.03282,30.8,7,0
000000383493.jpg,0.451751,0.0339,26.5,11,0
000000459243.jpg,0.619645,0.02925,35.4,8,0
000000202208.jpg,0.829285,0.03239,34.5,1,0
000000071106.jpg,0.610849,0.03184,35.2,2,0
000000286648.jpg,0.433978,0.03805,37.5,7,1
000000225637.jpg,0.567312,0.02812,21.1,2,0
000000446194.jpg,0.554621,0.03621,26.8,8,1
000000380972.jpg,0.300548,0.03203,23.4,2,0
000000042284.jpg,0.508762,0.03105,32.7,5,0
000000234657.jpg,0.517466,0.03174,32.7,20,0
000000038746.jpg,0.876234,0.02888,23.1,1,0
000000105203.jpg,0.819463,0.03102,33.3,1,0
000000280201.jpg,0.716541,0.03021,25.6,4,0
000000449017.jpg,0.454516,0.03423,33.9,11,0
000000064688.jpg,0.473921,0.03181,23.4,6,0
000000061387.jpg,0.749991,0.03416,30.9,2,0
000000034182.jpg,0.557692,0.03447,29.6,3,0
000000233939.jpg,0.749934,0.04461,29.6,2,1
000000485352.jpg,0.6889,0.03065,34.6,2,0
000000460221.jpg,0.80271,0.03331,31.5,2,0
000000295306.jpg,0.0,0.03763,30.9,0,1
000000319140.jpg,0.611566,0.02823,26.2,2,0
000000073924.jpg,0.455637,0.03288,32.0,11,0
000000163110.jpg,0.4886,0.03148,27.7,8,0
000000189763.jpg,0.608901,0.02898,38.8,9,0
000000530349.jpg,0.378925,0.03237,29.4,3,0
000000204622.jpg,0.701352,0.02976,27.3,3,0
000000270540.jpg,0.717436,0.03057,26.1,5,0
000000154664.jpg,0.388557,0.03172,30.0,1,0
000000319940.jpg,0.474437,0.03111,16.7,2,0
000000084832.jpg,0.439725,0.04031,37.7,2,1
000000161892.jpg,0.440515,0.0349,30.9,2,1
000000223949.jpg,0.642881,0.03026,29.8,3,0
000000196088.jpg,0.544797,0.03089,19.0,2,0
000000431506.jpg,0.0,0.03767,17.3,0,1
000000081762.jpg,0.517824,0.03185,28.6,3,0
000000253111.jpg,0.538537,0.03145,40.4,4,0
000000026066.jpg,0.532072,0.03494,38.6,13,1
000000165787.jpg,0.644974,0.03214,30.8,7,0
000000397316.jpg,0.766079,0.03152,34.6,1,0
000000360003.jpg,0.389813,0.03172,30.0,5,0
000000576711.jpg,0.509339,0.03335,40.0,20,0
000000513058.jpg,0.516682,0.03468,20.4,8,1
000000025249.jpg,0.883138,0.02938,39.2,1,0
000000253984.jpg,0.432916,0.02995,20.0,9,0
000000012652.jpg,0.386422,0.03301,33.9,6,0
000000094312.jpg,0.742688,0.03265,33.3,1,0
000000270337.jpg,0.861346,0.03337,33.3,1,0
000000047604.jpg,0.545636,0.03251,28.0,1,0
000000216434.jpg,0.628268,0.03161,34.7,3,0
000000153402.jpg,0.465151,0.02877,35.8,20,0
000000154848.jpg,0.545008,0.02475,32.5,11,0
000000066581.jpg,0.61237,0.03268,34.6,1,0
000000078620.jpg,0.630622,0.03533,32.8,3,1
000000329293.jpg,0.520198,0.03385,26.8,1,0
000000253719.jpg,0.886834,0.03081,28.3,3,0
000000014992.jpg,0.631552,0.03077,26.1,2,0
000000155857.jpg,0.640557,0.03111,28.3,12,0
000000179665.jpg,0.828035,0.03317,35.6,1,0
000000441210.jpg,0.572826,0.03175,34.0,7,0
000000209095.jpg,0.545608,0.03263,23.9,2,0
000000285322.jpg,0.512855,0.03063,26.7,6,0
000000503231.jpg,0.690368,0.03268,26.0,3,0
000000112143.jpg,0.936923,0.03443,31.5,1,0
000000450431.jpg,0.465499,0.03276,30.8,7,0
000000419622.jpg,0.465361,0.03683,35.9,4,1
000000102378.jpg,0.568156,0.03424,36.1,2,0
000000007928.jpg,0.524922,0.03485,22.0,3,1
000000438295.jpg,0.375656,0.03313,34.5,1,0
000000045698.jpg,0.552756,0.03267,34.5,10,0
000000568489.jpg,0.500546,0.02998,20.5,1,0
000000428007.jpg,0.349519,0.02064,26.5,6,0
000000316868.jpg,0.488282,0.03104,28.3,16,0
000000344022.jpg,0.770485,0.02874,38.0,3,0
000000537794.jpg,0.76093,0.03065,25.0,2,0
000000355633.jpg,0.331149,0.03067,16.2,2,0
000000491978.jpg,0.542721,0.0293,27.3,12,0
000000479522.jpg,0.362204,0.02899,29.5,4,0
000000087336.jpg,0.360398,0.03391,32.7,2,0
000000029877.jpg,0.659628,0.03031,25.0,5,0
000000241117.jpg,0.333798,0.03273,32.7,4,0
000000373627.jpg,0.538236,0.03092,29.2,19,0
000000350143.jpg,0.66257,0.02958,32.6,6,0
000000132754.jpg,0.524722,0.03099,35.3,4,0
000000109406.jpg,0.594627,0.03095,26.1,14,0
000000315770.jpg,0.723719,0.03165,27.7,9,0
000000153133.jpg,0.385922,0.03374,19.6,2,0
000000367311.jpg,0.606923,0.03191,34.0,8,0
000000033864.jpg,0.887003,0.03544,28.1,1,1
000000099738.jpg,0.386273,0.03428,32.7,2,0
000000516292.jpg,0.587069,0.02987,22.0,9,0
000000115062.jpg,0.605805,0.03111,41.1,13,0
000000152584.jpg,0.566642,0.0321,23.9,2,0
000000075553.jpg,0.626901,0.02893,35.4,5,0
000000383801.jpg,0.495018,0.03211,31.4,13,0
000000001551.jpg,0.714743,0.0316,32.7,11,0
000000000202.jpg,0.70257,0.03345,36.2,3,0
000000401265.jpg,0.510331,0.03601,30.0,3,1
000000166493.jpg,0.657435,0.03423,32.8,5,0
000000232766.jpg,0.732166,0.03788,22.0,2,1
000000314171.jpg,0.457821,0.03191,30.6,3,0
000000409894.jpg,0.508089,0.03139,38.2,2,0
000000031571.jpg,0.572556,0.03524,24.1,6,1
000000150029.jpg,0.436459,0.03283,26.5,3,0
000000386477.jpg,0.507756,0.02994,27.9,1,0
000000456764.jpg,0.692566,0.03148,37.0,1,0
000000129425.jpg,0.367742,0.02946,28.9,6,0
000000214508.jpg,0.741575,0.03146,36.8,2,0
000000079184.jpg,0.633188,0.03251,33.3,10,0
000000347271.jpg,0.651223,0.0305,34.0,1,0
000000145948.jpg,0.624379,0.02983,40.7,2,0
000000361215.jpg,0.578321,0.03949,34.4,2,1
000000277457.jpg,0.401872,0.03806,40.0,3,1
000000207921.jpg,0.56557,0.03084,31.2,13,0
000000105254.jpg,0.336391,0.03617,28.3,1,1
000000449876.jpg,0.792451,0.02257,33.3,1,0
000000422993.jpg,0.846169,0.03079,39.3,2,0
000000035086.jpg,0.605801,0.02961,25.6,1,0
000000006592.jpg,0.278914,0.03091,19.5,2,0
000000154203.jpg,0.593574,0.0343,32.1,3,0
000000024308.jpg,0.646069,0.03242,32.1,2,0
000000571300.jpg,0.546542,0.0318,30.0,11,0
000000546387.jpg,0.675875,0.03055,35.3,4,0
000000189947.jpg,0.431284,0.03133,35.8,8,0
000000151660.jpg,0.770684,0.02738,30.0,3,0
000000209689.jpg,0.643125,0.03018,35.4,11,0
000000249236.jpg,0.774086,0.0311,29.2,3,0
000000092836.jpg,0.482435,0.03688,47.2,1,1
000000227177.jpg,0.552261,0.02939,31.1,5,0
000000040097.jpg,0.384272,0.02939,17.5,2,0
000000029396.jpg,0.605153,0.03294,33.3,3,0
000000179028.jpg,0.657298,0.03101,20.9,3,0
000000100363.jpg,0.502238,0.02911,26.2,23,0
000000460508.jpg,0.876861,0.03241,25.5,2,0
000000071458.jpg,0.715074,0.02377,44.7,2,0
000000455314.jpg,0.575576,0.03497,27.3,16,1
000000019556.jpg,0.638587,0.03283,41.9,6,0
000000000809.jpg,0.534302,0.03463,30.9,11,1
000000285335.jpg,0.598,0.03085,28.3,3,0
000000415236.jpg,0.581205,0.03449,30.9,2,0
000000334604.jpg,0.696161,0.03367,22.9,4,0
000000393443.jpg,0.413898,0.03314,28.8,5,0
000000291423.jpg,0.406748,0.03081,26.1,3,0
000000110853.jpg,0.816771,0.03309,32.1,1,0
000000518520.jpg,0.558821,0.03248,21.7,1,0
000000264342.jpg,0.561725,0.03228,37.5,3,0
000000408979.jpg,0.418709,0.03363,21.3,4,0
000000328672.jpg,0.64223,0.03143,34.6,2,0
000000057766.jpg,0.390678,0.03235,34.5,10,0
000000377724.jpg,0.57691,0.02921,31.1,4,0
000000262294.jpg,0.802754,0.03121,31.4,5,0
