Image,Avg. Confidence,Response Time(s),CPU Consumption(%),Detection boxes,SKMeans_Cluster
000000076928.jpg,0.717273,0.08629,38.2,9,1
000000135156.jpg,0.829739,0.09437,45.5,1,1
000000124993.jpg,0.468274,0.07503,40.5,4,1
000000037664.jpg,0.688701,0.09169,53.1,6,1
000000477363.jpg,0.908543,0.06621,31.2,1,0
000000373371.jpg,0.682814,0.06357,36.5,6,0
000000293475.jpg,0.690405,0.06581,40.4,3,0
000000252306.jpg,0.603011,0.06532,43.5,2,0
000000107875.jpg,0.662759,0.06479,39.8,19,0
000000356931.jpg,0.515343,0.06998,35.2,2,1
000000175295.jpg,0.512212,0.0659,40.5,8,0
000000017615.jpg,0.556864,0.06593,37.9,17,0
000000253340.jpg,0.267487,0.06328,36.1,2,0
000000287060.jpg,0.580875,0.06486,36.7,4,0
000000566921.jpg,0.682811,0.06439,37.0,10,0
000000537078.jpg,0.43229,0.05905,37.5,8,0
000000114114.jpg,0.626298,0.08146,50.7,3,1
000000558819.jpg,0.467698,0.06013,47.2,5,0
000000514394.jpg,0.592391,0.06507,40.2,5,0
000000227620.jpg,0.664748,0.06417,34.7,1,0
000000262881.jpg,0.751221,0.07007,41.4,1,1
000000390273.jpg,0.515305,0.06638,43.5,17,0
000000434162.jpg,0.810761,0.06374,39.2,2,0
000000199245.jpg,0.694083,0.06391,37.1,2,0
000000483456.jpg,0.508873,0.06328,42.6,14,0
000000296944.jpg,0.386303,0.06157,41.6,3,0
000000230456.jpg,0.925426,0.05553,38.4,1,0
000000127746.jpg,0.637167,0.07179,41.4,1,1
000000176952.jpg,0.0,0.0698,35.5,0,1
000000544501.jpg,0.456364,0.06446,39.0,6,0
000000494714.jpg,0.537006,0.06614,43.0,18,0
000000415667.jpg,0.565451,0.06591,43.7,3,0
000000425272.jpg,0.469923,0.06294,35.1,20,0
000000294561.jpg,0.0,0.0689,36.8,0,0
000000319110.jpg,0.66162,0.07744,44.2,11,1
000000017682.jpg,0.619217,0.05476,36.1,9,0
000000219809.jpg,0.718312,0.07151,39.7,4,1
000000476395.jpg,0.674605,0.06348,39.2,2,0
000000344475.jpg,0.766893,0.07166,44.2,3,1
000000167849.jpg,0.643584,0.06174,40.4,1,0
000000562918.jpg,0.652829,0.06284,42.7,3,0
000000301197.jpg,0.580605,0.0656,35.0,8,0
000000351535.jpg,0.637032,0.06761,36.3,8,0
000000563724.jpg,0.821135,0.0538,35.7,4,0
000000574676.jpg,0.58345,0.06798,35.0,32,0
000000517146.jpg,0.445461,0.06426,39.2,5,0
000000540289.jpg,0.575794,0.06534,33.7,2,0
000000347366.jpg,0.600183,0.06474,38.5,19,0
000000340143.jpg,0.721644,0.06314,40.4,4,0
000000554223.jpg,0.421189,0.06245,39.2,5,0
000000177335.jpg,0.607698,0.0548,38.4,4,0
000000455344.jpg,0.32747,0.06497,42.7,2,0
000000407611.jpg,0.721591,0.06501,35.3,2,0
000000358456.jpg,0.68652,0.05455,30.7,1,0
000000414491.jpg,0.75783,0.0649,41.7,3,0
000000508182.jpg,0.874904,0.05602,32.5,2,0
000000428627.jpg,0.607043,0.0634,36.5,3,0
000000385662.jpg,0.538725,0.0623,36.1,5,0
000000316620.jpg,0.845244,0.0655,37.4,3,0
000000142986.jpg,0.0,0.05525,41.9,0,0
000000325698.jpg,0.511575,0.06251,47.3,9,0
000000370995.jpg,0.493859,0.06515,38.3,1,0
000000274930.jpg,0.908608,0.05997,45.1,1,0
000000287499.jpg,0.857136,0.06246,34.1,3,0
000000561493.jpg,0.605165,0.06229,43.9,1,0
000000560395.jpg,0.644471,0.06618,40.2,7,0
000000321439.jpg,0.569107,0.06233,33.3,9,0
000000559009.jpg,0.558158,0.06412,37.7,11,0
000000502524.jpg,0.845891,0.06197,39.6,3,0
000000154082.jpg,0.395811,0.06752,40.0,2,0
000000020274.jpg,0.889789,0.05981,44.3,2,0
000000493646.jpg,0.7991,0.06053,33.3,1,0
000000571310.jpg,0.601591,0.0797,32.1,6,1
000000307898.jpg,0.557559,0.06049,44.2,6,0
000000036176.jpg,0.57353,0.06785,45.7,14,0
000000460282.jpg,0.673626,0.06878,36.7,6,0
000000544775.jpg,0.553927,0.06318,42.1,8,0
000000400419.jpg,0.642705,0.06292,40.2,2,0
000000114547.jpg,0.85678,0.06268,36.7,2,0
000000293905.jpg,0.709347,0.06177,36.1,2,0
000000383800.jpg,0.591145,0.06448,40.4,3,0
000000292458.jpg,0.428658,0.06472,42.7,1,0
000000131777.jpg,0.815894,0.06468,35.8,3,0
000000421997.jpg,0.635589,0.06571,33.3,1,0
000000454724.jpg,0.728184,0.06572,34.0,2,0
000000179262.jpg,0.517709,0.06481,39.6,5,0
000000106768.jpg,0.0,0.06741,44.5,0,0
000000145555.jpg,0.412891,0.06035,36.6,5,0
000000424166.jpg,0.612734,0.06023,31.4,17,0
000000252704.jpg,0.535205,0.06461,39.4,5,0
000000140066.jpg,0.3812,0.06292,39.6,9,0
000000548877.jpg,0.389305,0.06463,43.0,4,0
000000234421.jpg,0.749314,0.08087,36.1,3,1
000000397869.jpg,0.595379,0.06174,35.8,4,0
000000220318.jpg,0.527134,0.06256,35.1,4,0
000000142508.jpg,0.0,0.05208,26.0,0,0
000000174298.jpg,0.619047,0.05928,37.8,7,0
000000282488.jpg,0.760278,0.08335,35.8,2,1
000000150588.jpg,0.448881,0.06595,39.3,15,0
000000136845.jpg,0.893501,0.06483,35.9,3,0
000000051013.jpg,0.637156,0.06472,42.7,2,0
000000040330.jpg,0.592114,0.06534,34.4,9,0
000000411234.jpg,0.528454,0.06412,35.4,10,0
000000012136.jpg,0.627516,0.06133,33.7,1,0
000000454029.jpg,0.806802,0.06203,39.0,7,0
000000027346.jpg,0.575172,0.06729,42.5,7,0
000000311711.jpg,0.56243,0.06312,35.1,10,0
000000051736.jpg,0.62771,0.06302,42.3,5,0
000000064509.jpg,0.559697,0.06487,42.6,6,0
000000411023.jpg,0.598318,0.06288,31.9,2,0
000000451041.jpg,0.493824,0.06263,39.2,20,0
000000381839.jpg,0.594039,0.06167,35.4,5,0
000000316239.jpg,0.693491,0.06157,37.5,2,0
000000347624.jpg,0.634648,0.06191,40.2,12,0
000000342667.jpg,0.571305,0.06333,42.6,2,0
000000448203.jpg,0.853372,0.07041,37.4,2,1
000000433458.jpg,0.504949,0.06269,34.7,7,0
000000399158.jpg,0.61674,0.06252,35.9,1,0
000000576917.jpg,0.832757,0.06146,37.1,2,0
000000172073.jpg,0.87349,0.06613,40.7,4,0
000000207101.jpg,0.633045,0.08593,33.1,2,1
000000399429.jpg,0.900966,0.06717,43.1,1,0
000000125704.jpg,0.574985,0.06039,29.4,2,0
000000324750.jpg,0.795966,0.06385,41.1,1,0
000000246350.jpg,0.605636,0.06598,36.5,2,0
000000355443.jpg,0.744216,0.06775,39.3,1,0
000000160827.jpg,0.507206,0.06347,35.0,2,0
000000174032.jpg,0.328183,0.06593,35.3,3,0
000000381656.jpg,0.687725,0.06735,38.7,1,0
000000329070.jpg,0.872155,0.07441,41.1,1,1
000000227431.jpg,0.363036,0.08015,44.4,6,1
000000436655.jpg,0.812234,0.06528,41.8,5,0
000000200689.jpg,0.684089,0.06209,33.7,6,0
000000230285.jpg,0.857949,0.05753,40.7,1,0
000000456609.jpg,0.414903,0.0641,36.1,8,0
000000304224.jpg,0.757288,0.06288,39.4,5,0
000000095735.jpg,0.710504,0.06222,34.8,10,0
000000040168.jpg,0.676172,0.06114,41.7,2,0
000000566816.jpg,0.740698,0.06101,41.7,2,0
000000010876.jpg,0.632476,0.05922,42.6,15,0
000000490151.jpg,0.667001,0.06322,38.4,12,0
000000413485.jpg,0.522387,0.05738,36.1,30,0
000000353943.jpg,0.66004,0.06239,38.2,1,0
000000288783.jpg,0.496105,0.06972,46.1,4,1
000000240809.jpg,0.603853,0.06596,29.5,9,0
000000516736.jpg,0.637793,0.06661,37.5,6,0
000000406991.jpg,0.597465,0.06233,36.5,21,0
000000146987.jpg,0.481101,0.06709,36.9,12,0
000000164947.jpg,0.797324,0.06137,40.8,2,0
000000326205.jpg,0.715818,0.06193,36.2,6,0
000000169503.jpg,0.632868,0.06055,41.0,4,0
000000221389.jpg,0.662922,0.08705,48.2,4,1
000000036194.jpg,0.513386,0.06236,40.8,11,0
000000302891.jpg,0.418541,0.06171,42.7,2,0
000000537935.jpg,0.874018,0.06183,35.8,1,0
000000030582.jpg,0.771306,0.06547,40.2,2,0
000000558008.jpg,0.636022,0.06304,41.5,2,0
000000048059.jpg,0.887572,0.06415,36.0,1,0
000000318155.jpg,0.484,0.06337,46.4,3,0
000000110803.jpg,0.738216,0.07875,42.4,2,1
000000378505.jpg,0.636192,0.06057,35.8,7,0
000000214864.jpg,0.446471,0.05617,38.1,6,0
000000470027.jpg,0.682664,0.06487,35.3,2,0
000000113768.jpg,0.839975,0.06237,35.9,1,0
000000090703.jpg,0.791297,0.0624,36.8,6,0
000000243452.jpg,0.49147,0.05693,37.8,2,0
000000039957.jpg,0.461449,0.06206,31.9,26,0
000000343653.jpg,0.579168,0.06542,36.0,14,0
000000142116.jpg,0.72638,0.06538,41.5,2,0
000000149169.jpg,0.542656,0.0599,43.8,7,0
000000207877.jpg,0.453516,0.05466,38.4,9,0
000000374335.jpg,0.470038,0.06164,35.8,20,0
000000096543.jpg,0.753677,0.0661,39.2,4,0
000000519721.jpg,0.924773,0.06165,42.3,1,0
000000334257.jpg,0.286261,0.06477,39.6,1,0
000000276876.jpg,0.543324,0.0654,32.7,12,0
000000579677.jpg,0.658996,0.06188,41.7,11,0
000000335567.jpg,0.665149,0.06509,40.6,2,0
000000095662.jpg,0.589814,0.06366,42.1,12,0
000000201647.jpg,0.616092,0.06503,42.9,6,0
000000076859.jpg,0.633614,0.05917,31.8,10,0
000000346155.jpg,0.768151,0.0607,37.9,1,0
000000399855.jpg,0.6377,0.06245,40.8,10,0
000000307047.jpg,0.51783,0.06258,43.1,1,0
000000074815.jpg,0.43288,0.06049,37.6,11,0
000000226358.jpg,0.876548,0.08274,41.9,1,1
000000177751.jpg,0.613995,0.08247,44.6,4,1
000000094342.jpg,0.681093,0.05866,40.2,2,0
000000240541.jpg,0.42264,0.06149,42.9,4,0
000000041551.jpg,0.691305,0.06625,38.0,1,0
000000244574.jpg,0.514862,0.06742,36.9,5,0
000000021898.jpg,0.624733,0.06172,35.1,3,0
000000233199.jpg,0.718743,0.06804,39.8,3,0
000000471832.jpg,0.497667,0.06073,47.3,18,0
000000411128.jpg,0.554092,0.06492,40.9,22,0
000000547185.jpg,0.531562,0.06105,39.6,2,0
000000429687.jpg,0.514102,0.06369,34.1,9,0
000000160434.jpg,0.645158,0.06273,39.8,3,0
000000128400.jpg,0.573687,0.06329,38.6,2,0
000000190833.jpg,0.845227,0.06511,38.2,1,0
000000552144.jpg,0.864662,0.06763,37.6,1,0
000000058969.jpg,0.0,0.06063,30.6,0,0
000000140674.jpg,0.539968,0.05969,40.0,2,0
000000273226.jpg,0.545917,0.06505,33.7,13,0
000000198201.jpg,0.618864,0.08478,41.8,7,1
000000480315.jpg,0.41129,0.06183,44.3,2,0
000000330219.jpg,0.675246,0.08077,43.8,3,1
000000083952.jpg,0.0,0.06484,38.5,0,0
000000560478.jpg,0.791321,0.05903,41.7,3,0
000000277135.jpg,0.406296,0.0632,28.4,4,0
000000570747.jpg,0.562293,0.06206,42.7,11,0
000000310762.jpg,0.564458,0.05916,38.7,2,0
000000412844.jpg,0.457012,0.07225,41.1,29,1
000000389377.jpg,0.405205,0.06158,38.5,6,0
000000412514.jpg,0.612466,0.0663,40.9,2,0
000000039694.jpg,0.538724,0.06319,41.3,7,0
000000135085.jpg,0.59063,0.06608,44.3,14,0
000000194666.jpg,0.655532,0.0747,38.7,3,1
000000439945.jpg,0.607381,0.06526,46.7,3,0
000000003990.jpg,0.839911,0.08313,47.2,2,1
000000373100.jpg,0.412766,0.06869,47.7,1,0
000000067820.jpg,0.638397,0.05335,39.1,10,0
000000328795.jpg,0.799312,0.06207,42.5,2,0
000000301533.jpg,0.722075,0.06182,35.2,5,0
000000056556.jpg,0.513315,0.07124,37.5,10,1
000000271314.jpg,0.74591,0.06373,41.5,1,0
000000563017.jpg,0.859167,0.0636,39.4,2,0
000000343352.jpg,0.564234,0.05605,48.1,3,0
000000510070.jpg,0.906108,0.05885,38.5,2,0
000000428001.jpg,0.674819,0.0676,35.3,2,0
000000452921.jpg,0.524248,0.06835,40.2,12,0
000000162972.jpg,0.606344,0.08004,44.4,2,1
000000180841.jpg,0.807095,0.06936,38.3,2,1
000000308957.jpg,0.794877,0.06302,37.4,5,0
000000024747.jpg,0.674986,0.06167,28.1,3,0
000000440276.jpg,0.645181,0.06092,45.4,4,0
000000495777.jpg,0.688647,0.0617,42.9,1,0
000000077103.jpg,0.529093,0.06271,47.7,9,0
000000344301.jpg,0.599578,0.06485,41.5,14,0
000000180069.jpg,0.327376,0.06107,41.6,1,0
000000539421.jpg,0.744075,0.05803,40.2,3,0
000000123356.jpg,0.493436,0.06406,39.6,3,0
000000059003.jpg,0.574204,0.06416,42.6,19,0
000000509605.jpg,0.555916,0.08112,41.7,5,1
000000549863.jpg,0.751971,0.06005,37.5,5,0
000000295934.jpg,0.612034,0.06709,42.5,17,0
000000283149.jpg,0.808559,0.06372,44.9,6,0
000000121360.jpg,0.489544,0.05945,38.3,8,0
000000560998.jpg,0.620948,0.06097,46.7,6,0
000000493357.jpg,0.715345,0.06188,31.0,4,0
000000477267.jpg,0.314502,0.07845,42.7,2,1
000000501019.jpg,0.530399,0.08156,43.2,16,1
000000318230.jpg,0.742198,0.05829,34.1,1,0
000000076144.jpg,0.608312,0.06121,35.3,4,0
000000042379.jpg,0.424519,0.06027,40.9,4,0
000000018249.jpg,0.739579,0.05004,43.8,3,0
000000486574.jpg,0.586973,0.05696,40.4,5,0
000000210146.jpg,0.516595,0.05813,36.8,17,0
000000474129.jpg,0.723122,0.06318,42.9,1,0
000000183278.jpg,0.66997,0.06017,42.7,1,0
000000163555.jpg,0.471845,0.06492,43.5,2,0
000000137144.jpg,0.566567,0.07572,43.3,9,1
000000459684.jpg,0.573241,0.0632,37.2,20,0
000000550081.jpg,0.883275,0.06153,39.6,2,0
000000168663.jpg,0.607453,0.06146,42.9,3,0
000000436253.jpg,0.426603,0.06349,40.6,12,0
000000201357.jpg,0.479097,0.06071,42.4,3,0
000000113194.jpg,0.537191,0.05762,44.9,6,0
000000198842.jpg,0.823512,0.05892,37.1,4,0
000000437659.jpg,0.476921,0.06763,34.0,14,0
000000165054.jpg,0.887567,0.05761,40.9,2,0
000000170800.jpg,0.385649,0.06236,39.2,3,0
000000231994.jpg,0.649739,0.06385,44.9,10,0
000000078579.jpg,0.711804,0.05745,43.3,7,0
000000167423.jpg,0.863517,0.06867,32.3,1,0
000000161934.jpg,0.778356,0.05654,42.9,2,0
000000383488.jpg,0.643235,0.063,37.1,7,0
000000345140.jpg,0.527829,0.058,33.7,8,0
000000044510.jpg,0.414647,0.06274,39.0,11,0
000000281265.jpg,0.78083,0.06512,50.0,3,0
000000200846.jpg,0.624253,0.05953,33.3,5,0
000000241902.jpg,0.887664,0.05992,41.3,2,0
000000280444.jpg,0.702976,0.05634,41.8,9,0
000000478017.jpg,0.466206,0.06427,35.7,2,0
000000160789.jpg,0.873295,0.06383,42.5,1,0
000000476899.jpg,0.639129,0.06073,40.8,10,0
000000319416.jpg,0.716818,0.0772,39.0,3,1
000000421386.jpg,0.490345,0.06122,43.4,4,0
000000010479.jpg,0.764622,0.05345,38.6,2,0
000000548025.jpg,0.596859,0.06271,36.1,3,0
000000251619.jpg,0.720505,0.06107,45.0,2,0
000000430305.jpg,0.734299,0.06151,39.6,2,0
000000108044.jpg,0.748262,0.06095,42.9,1,0
000000301892.jpg,0.556615,0.05995,30.6,9,0
000000407718.jpg,0.598842,0.06184,42.9,3,0
000000409502.jpg,0.46153,0.0598,37.4,16,0
000000349957.jpg,0.722806,0.06266,37.4,4,0
000000366008.jpg,0.675626,0.05512,39.3,3,0
000000415257.jpg,0.377381,0.05543,38.1,6,0
000000579216.jpg,0.482053,0.08435,34.5,1,1
000000180353.jpg,0.563503,0.06363,37.0,5,0
000000324597.jpg,0.635753,0.06447,39.2,23,0
000000323088.jpg,0.894275,0.05924,35.6,1,0
000000574777.jpg,0.863501,0.06214,36.2,3,0
000000111580.jpg,0.549989,0.05877,36.0,4,0
000000274143.jpg,0.537566,0.05842,42.4,12,0
000000521317.jpg,0.45342,0.06716,40.4,2,0
000000428246.jpg,0.372616,0.05938,33.7,3,0
000000538647.jpg,0.745794,0.06243,42.3,11,0
000000539094.jpg,0.572969,0.05828,29.3,6,0
000000186670.jpg,0.690663,0.06006,39.4,4,0
000000145838.jpg,0.66878,0.07467,37.5,3,1
000000222551.jpg,0.917952,0.06367,45.9,2,0
000000445391.jpg,0.805256,0.0573,35.6,2,0
000000478231.jpg,0.661198,0.05343,40.7,7,0
000000402996.jpg,0.607874,0.06484,45.3,6,0
000000019847.jpg,0.705437,0.06,43.4,6,0
000000062866.jpg,0.555274,0.05716,33.3,5,0
000000146298.jpg,0.543423,0.05918,40.2,10,0
000000544270.jpg,0.250282,0.06401,36.5,1,0
000000560209.jpg,0.632853,0.06108,37.2,3,0
000000118892.jpg,0.832995,0.07059,38.6,6,1
000000193437.jpg,0.449632,0.07918,39.3,1,1
000000329764.jpg,0.580952,0.06665,37.4,4,0
000000206360.jpg,0.559236,0.05714,38.0,2,0
000000277723.jpg,0.941625,0.06786,44.7,2,0
000000345679.jpg,0.653182,0.06189,38.8,8,0
000000550398.jpg,0.644791,0.06693,45.7,2,0
000000268825.jpg,0.605497,0.06319,37.8,2,0
000000552524.jpg,0.320712,0.0507,38.8,3,0
000000020998.jpg,0.499279,0.064,37.1,12,0
000000506250.jpg,0.686142,0.06175,43.3,6,0
000000374329.jpg,0.808546,0.05835,43.4,1,0
000000483208.jpg,0.862348,0.05832,43.7,1,0
000000179756.jpg,0.826006,0.07043,45.5,3,1
000000539599.jpg,0.49983,0.0595,31.8,5,0
000000137389.jpg,0.495825,0.0646,38.2,1,0
000000333828.jpg,0.851691,0.05503,41.8,1,0
000000051804.jpg,0.927642,0.06177,37.9,2,0
000000552418.jpg,0.861891,0.06561,35.6,2,0
000000246835.jpg,0.928859,0.05609,41.5,2,0
000000123174.jpg,0.517363,0.07827,38.3,13,1
000000212050.jpg,0.582274,0.05903,40.2,14,0
000000062058.jpg,0.416713,0.06123,42.9,12,0
000000067908.jpg,0.830075,0.06234,39.2,2,0
000000358371.jpg,0.510052,0.05799,45.2,4,0
000000535782.jpg,0.917281,0.06167,40.7,1,0
000000364164.jpg,0.73065,0.06306,37.0,1,0
000000018806.jpg,0.522598,0.06869,35.2,8,0
000000415031.jpg,0.485009,0.06782,35.0,2,0
000000544192.jpg,0.830211,0.06792,41.7,1,0
000000412055.jpg,0.63608,0.06353,47.7,13,0
000000407560.jpg,0.558858,0.0653,35.7,3,0
000000299080.jpg,0.865823,0.069,39.7,1,0
000000026922.jpg,0.492762,0.06541,42.9,8,0
000000183573.jpg,0.686453,0.05642,38.5,5,0
000000433566.jpg,0.668806,0.05898,32.6,2,0
000000299788.jpg,0.368448,0.06707,43.3,3,0
000000298476.jpg,0.582548,0.04681,28.6,10,0
000000025843.jpg,0.390805,0.05767,33.7,3,0
000000433514.jpg,0.64206,0.0715,34.5,3,1
000000487405.jpg,0.867903,0.06733,38.1,2,0
000000390150.jpg,0.782456,0.06663,38.5,1,0
000000545222.jpg,0.607144,0.06272,40.4,6,0
000000556900.jpg,0.813338,0.06403,33.0,1,0
000000243325.jpg,0.627348,0.06507,42.3,14,0
000000557803.jpg,0.37246,0.05978,30.6,8,0
000000368163.jpg,0.453053,0.06771,40.2,8,0
000000162665.jpg,0.563738,0.05881,46.2,4,0
000000498624.jpg,0.796673,0.06181,34.1,3,0
000000227211.jpg,0.421599,0.09755,44.0,12,1
000000275227.jpg,0.36731,0.07107,44.0,10,1
000000082626.jpg,0.541861,0.09088,49.6,3,1
000000371350.jpg,0.734223,0.08143,48.4,3,1
000000383690.jpg,0.569567,0.08779,47.1,9,1
000000212686.jpg,0.669363,0.07258,40.7,7,1
000000044647.jpg,0.631774,0.07048,48.8,2,1
000000457974.jpg,0.909022,0.0747,38.5,1,1
000000405919.jpg,0.670708,0.07296,35.6,4,1
000000430334.jpg,0.467312,0.07474,39.8,11,1
000000462439.jpg,0.262665,0.08538,46.9,1,1
000000363535.jpg,0.868781,0.07364,44.1,2,1
000000354005.jpg,0.408311,0.07191,40.2,10,1
000000203971.jpg,0.895275,0.07698,40.8,1,1
000000255299.jpg,0.545643,0.07717,43.8,3,1
000000096731.jpg,0.623854,0.07074,44.0,24,1
000000371075.jpg,0.750848,0.07165,46.2,8,1
000000050866.jpg,0.267817,0.07305,35.9,5,1
000000351315.jpg,0.465015,0.07106,45.8,7,1
000000406950.jpg,0.590153,0.07703,46.6,6,1
000000441867.jpg,0.624929,0.07394,40.9,7,1
000000471729.jpg,0.618158,0.07084,37.8,2,1
000000423311.jpg,0.481697,0.06943,48.3,8,1
000000154309.jpg,0.564321,0.07905,44.4,14,1
000000156274.jpg,0.396564,0.06747,46.2,11,0
000000238972.jpg,0.598187,0.07187,43.2,11,1
000000281209.jpg,0.39887,0.07595,45.2,10,1
000000291879.jpg,0.638705,0.09437,47.1,3,1
000000110820.jpg,0.718543,0.08472,42.2,2,1
000000296496.jpg,0.480683,0.08325,45.9,3,1
000000077922.jpg,0.732227,0.07383,43.8,4,1
000000521512.jpg,0.460844,0.06947,42.0,20,1
000000135711.jpg,0.68934,0.07399,44.5,9,1
000000162169.jpg,0.628562,0.0789,37.6,10,1
000000462930.jpg,0.505853,0.08995,44.7,4,1
000000181834.jpg,0.504446,0.06815,28.6,31,0
000000084780.jpg,0.66713,0.06986,43.5,1,1
000000144104.jpg,0.750328,0.07479,33.0,2,1
000000269603.jpg,0.614466,0.07472,45.2,2,1
000000037305.jpg,0.0,0.07685,37.9,0,1
000000119518.jpg,0.921358,0.08163,45.5,2,1
000000366193.jpg,0.793783,0.07436,41.7,1,1
000000258142.jpg,0.712769,0.07517,46.0,7,1
000000350834.jpg,0.541525,0.07631,36.3,32,1
000000362473.jpg,0.356848,0.09754,42.1,3,1
000000314103.jpg,0.549405,0.07699,36.4,2,1
000000214281.jpg,0.851231,0.07944,41.9,4,1
000000286351.jpg,0.464073,0.07785,35.7,17,1
000000378715.jpg,0.505576,0.08929,47.7,7,1
000000255117.jpg,0.940525,0.07736,42.4,1,1
000000470814.jpg,0.500475,0.07293,33.3,18,1
000000108992.jpg,0.619968,0.07564,42.6,5,1
000000051499.jpg,0.921203,0.0814,53.8,1,1
000000561819.jpg,0.586548,0.07035,39.3,3,1
000000298828.jpg,0.488619,0.07613,36.9,5,1
000000060398.jpg,0.669663,0.09459,46.9,6,1
000000468327.jpg,0.0,0.1215,48.5,0,1
000000302542.jpg,0.792734,0.08786,48.6,2,1
000000212821.jpg,0.628641,0.07985,50.0,8,1
000000129732.jpg,0.591821,0.07415,37.4,4,1
000000089784.jpg,0.880504,0.09091,47.3,2,1
000000362902.jpg,0.873485,0.07431,42.7,2,1
000000318985.jpg,0.822644,0.07669,43.7,1,1
000000194952.jpg,0.632516,0.0649,44.0,8,0
000000153853.jpg,0.491931,0.07507,42.0,3,1
000000169410.jpg,0.654729,0.07304,44.5,15,1
000000039354.jpg,0.470823,0.07339,39.1,10,1
000000128753.jpg,0.566029,0.07167,40.5,6,1
000000494797.jpg,0.303978,0.07318,40.0,1,1
000000068923.jpg,0.573734,0.07419,40.2,7,1
000000039658.jpg,0.877367,0.08852,45.3,1,1
000000200863.jpg,0.614959,0.06757,39.8,20,0
000000233695.jpg,0.544378,0.07699,35.5,2,1
000000022349.jpg,0.595459,0.07605,38.0,7,1
000000201948.jpg,0.501802,0.07614,36.4,6,1
000000059263.jpg,0.712369,0.07699,43.6,1,1
000000393431.jpg,0.58919,0.07168,36.5,4,1
000000188680.jpg,0.569332,0.07197,48.8,6,1
000000417511.jpg,0.623283,0.07929,39.0,15,1
000000141640.jpg,0.720368,0.0801,38.6,4,1
000000020881.jpg,0.456223,0.07626,47.7,49,1
000000114134.jpg,0.539699,0.07047,39.8,3,1
000000027169.jpg,0.672486,0.07445,43.0,5,1
000000289762.jpg,0.579358,0.07534,39.7,3,1
000000096649.jpg,0.474628,0.07687,38.3,7,1
000000376820.jpg,0.529035,0.07531,46.5,37,1
000000192314.jpg,0.694282,0.07985,42.7,4,1
000000330161.jpg,0.484297,0.07692,43.1,28,1
000000298104.jpg,0.62313,0.07768,43.5,3,1
000000004547.jpg,0.426488,0.07417,49.2,2,1
000000567381.jpg,0.616483,0.06924,44.1,8,1
000000489096.jpg,0.560629,0.07936,43.9,6,1
000000565372.jpg,0.645725,0.07221,43.9,5,1
000000000456.jpg,0.548956,0.07817,43.5,8,1
000000387639.jpg,0.433659,0.09307,44.8,7,1
000000370937.jpg,0.560572,0.08694,46.2,14,1
000000229712.jpg,0.670533,0.08842,52.9,7,1
000000537075.jpg,0.61203,0.07198,47.5,5,1
000000203169.jpg,0.701762,0.07457,44.5,14,1
000000522945.jpg,0.645982,0.06801,40.0,15,0
000000546839.jpg,0.518587,0.0732,50.0,6,1
000000327728.jpg,0.0,0.06877,37.9,0,0
000000163651.jpg,0.26072,0.07484,41.2,1,1
000000087846.jpg,0.578918,0.07149,40.0,4,1
000000449892.jpg,0.556761,0.07236,46.6,1,1
000000354986.jpg,0.390172,0.06977,42.9,2,1
000000499934.jpg,0.533786,0.07497,38.2,32,1
000000475178.jpg,0.638154,0.07047,39.6,2,1
000000332565.jpg,0.919786,0.07041,46.0,2,1
000000121761.jpg,0.647995,0.06477,44.0,1,0
000000267288.jpg,0.674662,0.07641,41.1,6,1
000000400383.jpg,0.652615,0.06968,43.2,4,1
000000064972.jpg,0.452167,0.06538,48.6,17,0
000000208249.jpg,0.501874,0.06894,39.6,21,0
000000343205.jpg,0.837366,0.07201,46.5,2,1
000000255768.jpg,0.800893,0.07099,45.8,1,1
000000188280.jpg,0.743478,0.06934,49.6,2,1
000000307285.jpg,0.791639,0.07543,41.0,3,1
000000031198.jpg,0.730599,0.07423,38.7,4,1
000000447431.jpg,0.475139,0.07835,43.8,10,1
000000047726.jpg,0.498583,0.07061,45.9,10,1
000000398460.jpg,0.839385,0.07053,48.2,2,1
000000236832.jpg,0.791659,0.07009,37.8,6,1
000000476386.jpg,0.513213,0.09091,49.7,7,1
000000077514.jpg,0.508627,0.07259,45.9,5,1
000000002945.jpg,0.723189,0.07194,44.7,2,1
000000334449.jpg,0.692531,0.09193,37.7,10,1
000000299256.jpg,0.811978,0.06887,45.4,1,0
000000544029.jpg,0.530417,0.07742,45.1,7,1
000000103097.jpg,0.48346,0.07634,41.1,11,1
000000161791.jpg,0.845426,0.07726,43.8,2,1
000000258574.jpg,0.676537,0.07368,36.8,2,1
000000310935.jpg,0.435937,0.0751,45.5,13,1
000000164316.jpg,0.462871,0.08001,47.0,7,1
000000548342.jpg,0.813596,0.0707,41.0,6,1
000000494343.jpg,0.619151,0.06477,43.7,1,0
000000144117.jpg,0.4792,0.07256,33.3,2,1
000000475623.jpg,0.556299,0.07203,43.7,20,1
000000068216.jpg,0.475881,0.05789,43.5,3,0
000000286032.jpg,0.614486,0.061,42.9,9,0
000000384791.jpg,0.670053,0.07279,37.3,11,1
000000477510.jpg,0.926609,0.06933,42.7,2,1
000000527849.jpg,0.0,0.06937,45.5,0,1
000000408814.jpg,0.784259,0.07945,56.3,2,1
000000209164.jpg,0.816116,0.06881,45.9,2,0
000000408720.jpg,0.808417,0.07545,41.7,2,1
000000427234.jpg,0.902781,0.08902,44.2,2,1
